Date,Est_code,Zone,Site,Rep,Sample_code,Period_code,Sp_code,CL_mm,Sex,Gonad_stage,Gear,Author,Moult_stage,Egg_Stage,Notes/ Label Names,,
191202,LIL,,3,5,191202.LIL.3.5,201912,PORARM,71,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,3,6,191202.LIL.3.6,201912,PORARM,79,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,3,6,191202.LIL.3.6,201912,PORARM,71,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,3,6,191202.LIL.3.6,201912,PORARM,69,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,3,6,191202.LIL.3.6,201912,PORARM,68,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,3,6,191202.LIL.3.6,201912,PORARM,72,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,75,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,77,F,BERRIED,LARGE,NOLAN,,,191202.LIL.4.1.F3,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,90,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,69,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,75,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,60,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,60,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,1,191202.LIL.4.1,201912,PORARM,70,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,64,F,BERRIED,LARGE,NOLAN,,,191202.LIL.4.2.F4,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,57,F,BERRIED,LARGE,NOLAN,,,STAGE 3,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,73,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,74,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,75,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,73,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,78,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,67,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,59,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,2,191202.LIL.4.2,201912,PORARM,47,M,IMMATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,3,191202.LIL.4.3,201912,PORARM,65,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,4,191202.LIL.4.4,201912,PORARM,66,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,4,191202.LIL.4.4,201912,PORARM,77,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,5,191202.LIL.4.5,201912,PORARM,76,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,5,191202.LIL.4.5,201912,PORARM,69,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,5,191202.LIL.4.5,201912,PORARM,63,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,5,191202.LIL.4.5,201912,PORARM,66,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,6,191202.LIL.4.6,201912,PORARM,66,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,6,191202.LIL.4.6,201912,PORARM,69,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,6,191202.LIL.4.6,201912,PORARM,76,F,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,6,191202.LIL.4.6,201912,PORARM,69,M,MATURE,LARGE,NOLAN,,,,,
191202,LIL,,4,6,191202.LIL.4.6,201912,PORARM,60,F,BERRIED,LARGE,NOLAN,,,191202.LIL.4.6.F5,,
191210,BGR,,1,3,191210.BGR.1.3,201912,PORARM,76,F,BERRIED,LARGE,NOLAN,,,191210.BGR.1.3.F1,,
191210,BGR,,1,3,191210.BGR.1.3,201912,PORARM,81,F,BERRIED,LARGE,NOLAN,,,,,
191210,BGR,,1,3,191210.BGR.1.3,201912,PORARM,80,F,MATURE,LARGE,NOLAN,,,191210.BGR.1.3.G1,,
191210,BGR,,1,3,191210.BGR.1.3,201912,PORARM,64,M,MATURE,LARGE,NOLAN,,,RM1,,
191210,BGR,,1,3,191210.BGR.1.3,201912,PORARM,76,F,MATURE,LARGE,NOLAN,,,191210.BGR.1.3.G2,,
191210,BGR,,1,3,191210.BGR.1.3,201912,PORARM,69,F,MATURE,LARGE,NOLAN,,,191210.BGR.1.3.G3,,
191210,BGR,,1,4,191210.BGR.1.4,201912,PORARM,80,F,BERRIED,LARGE,NOLAN,,,191210.BGR.1.4.F2,,
191210,BGR,,1,4,191210.BGR.1.4,201912,PORARM,51,F,IMMATURE,LARGE,NOLAN,,,,,
191210,BGR,,1,5,191210.BGR.1.5,201912,PORARM,71,F,MATURE,LARGE,NOLAN,,,191210.BGR.1.5.G4,,
191210,BGR,,3,3,191210.BGR.3.3,201912,PORARM,87,M,MATURE,LARGE,NOLAN,,,RM2,,
191210,BGR,,3,3,191210.BGR.3.3,201912,PORARM,67,F,MATURE,LARGE,NOLAN,,,191210.BGR.3.3.G5,,
191210,BGR,,3,4,191210.BGR.3.4,201912,PORARM,77,M,MATURE,LARGE,NOLAN,,,RM3,,
191210,BGR,,3,4,191210.BGR.3.4,201912,PORARM,77,M,MATURE,LARGE,NOLAN,,,RM4,,
191210,BGR,,3,5,191210.BGR.3.5,201912,PORARM,67,F,MATURE,LARGE,NOLAN,,,191210.BGR.3.5.G6,,
191210,BGR,,3,5,191210.BGR.3.5,201912,PORARM,73,M,MATURE,LARGE,NOLAN,,,,,
191210,BGR,,3,5,191210.BGR.3.5,201912,PORARM,70,M,MATURE,LARGE,NOLAN,,,RM5,,
191210,BGR,,3,5,191210.BGR.3.5,201912,PORARM,72,F,MATURE,LARGE,NOLAN,,,191210.BGR.3.5.G7,,
191210,BGR,,3,6,191210.BGR.3.6,201912,PORARM,68,M,MATURE,LARGE,NOLAN,,,RM6,,
191210,BGR,,4,1,191210.BGR.4.1,201912,PORARM,74,F,MATURE,LARGE,NOLAN,,,,,
191210,BGR,,4,2,191210.BGR.4.2,201912,PORARM,75,F,MATURE,LARGE,NOLAN,,,191210.BGR.4.2.G8,,
191210,BGR,,4,3,191210.BGR.4.3,201912,PORARM,65,F,MATURE,LARGE,NOLAN,,,191210.BGR.4.3.G9,,
191210,BGR,,4,3,191210.BGR.4.3,201912,PORARM,74,F,MATURE,LARGE,NOLAN,,,191210.BGR.4.3.G10,,
191210,BGR,,4,5,191210.BGR.4.5,201912,PORARM,60,F,MATURE,LARGE,NOLAN,,,,,
191210,BGR,,4,5,191210.BGR.4.5,201912,PORARM,63,M,MATURE,LARGE,NOLAN,,,RM7,,
191210,BGR,,4,5,191210.BGR.4.5,201912,PORARM,67,M,MATURE,LARGE,NOLAN,,,RM8,,
191210,BGR,,4,5,191210.BGR.4.5,201912,PORARM,63,M,MATURE,LARGE,NOLAN,,,RM9,,
191210,BGR,,4,6,191210.BGR.4.6,201912,PORARM,71,M,MATURE,LARGE,NOLAN,,,RM10,,
191210,BGR,,4,6,191210.BGR.4.6,201912,PORARM,73,F,MATURE,LARGE,NOLAN,,,RF4,,
191210,BGR,,4,6,191210.BGR.4.6,201912,PORARM,78,F,MATURE,LARGE,NOLAN,,,RF5,,
191210,BGR,,4,6,191210.BGR.4.6,201912,PORARM,78,F,MATURE,LARGE,NOLAN,,,RF6,,
191211,PST,SZ,1,1,191211.PST.SZ.1.1,201912,PORARM,64,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,1,191211.PST.SZ.1.1,201912,PORARM,62,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,1,191211.PST.SZ.1.1,201912,PORARM,66,M,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,1,191211.PST.SZ.1.1,201912,PORARM,79,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,1,191211.PST.SZ.1.1,201912,PORARM,63,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,2,191211.PST.SZ.1.2,201912,PORARM,74,M,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,3,191211.PST.SZ.1.3,201912,PORARM,75,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,3,191211.PST.SZ.1.3,201912,PORARM,68,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,SZ,1,3,191211.PST.SZ.1.3,201912,PORARM,67,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,2,1,191211.PST.SZ.2.1,201912,PORARM,71,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,2,1,191211.PST.SZ.2.1,201912,PORARM,75,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,SZ,2,2,191211.PST.SZ.2.2,201912,PORARM,80,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,SZ,2,4,191211.PST.SZ.2.4,201912,PORARM,64,F,BERRIED,SMALL,BIDGOOD,,,,,
191211,PST,SZ,2,5,191211.PST.SZ.2.5,201912,PORARM,67,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,2,191211.PST.REF.1.2,201912,PORARM,74,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,2,191211.PST.REF.1.2,201912,PORARM,74,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,3,191211.PST.REF.1.3,201912,PORARM,76,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,4,191211.PST.REF.1.4,201912,PORARM,77,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,4,191211.PST.REF.1.4,201912,PORARM,76,M,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,4,191211.PST.REF.1.4,201912,PORARM,81,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,4,191211.PST.REF.1.4,201912,PORARM,76,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,4,191211.PST.REF.1.4,201912,PORARM,71,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,5,191211.PST.REF.1.5,201912,PORARM,67,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,5,191211.PST.REF.1.5,201912,PORARM,76,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,6,191211.PST.REF.1.6,201912,PORARM,71,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,1,6,191211.PST.REF.1.6,201912,PORARM,66,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,2,1,191211.PST.REF.2.1,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,2,2,191211.PST.REF.2.2,201912,PORARM,75,F,MATURE,SMALL,BIDGOOD,,,,,
191211,PST,REF,2,5,191211.PST.REF.2.5,201912,PORARM,67,F,MATURE,SMALL,BIDGOOD,,,,,
191212,PST,SZ,1,1,191212.PST.SZ.1.1,201912,PORARM,71,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,1,1,191212.PST.SZ.1.1,201912,PORARM,86,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,1,191212.PST.SZ.1.1,201912,PORARM,80,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,2,191212.PST.SZ.1.2,201912,PORARM,62,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,1,2,191212.PST.SZ.1.2,201912,PORARM,75,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,1,2,191212.PST.SZ.1.2,201912,PORARM,80,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,2,191212.PST.SZ.1.2,201912,PORARM,72,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,1,3,191212.PST.SZ.1.3,201912,PORARM,82,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,3,191212.PST.SZ.1.3,201912,PORARM,72,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,3,191212.PST.SZ.1.3,201912,PORARM,71,F,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,3,191212.PST.SZ.1.3,201912,PORARM,67,F,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,4,191212.PST.SZ.1.4,201912,PORARM,75,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,1,4,191212.PST.SZ.1.4,201912,PORARM,77,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,5,191212.PST.SZ.1.5,201912,PORARM,72,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,5,191212.PST.SZ.1.5,201912,PORARM,71,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,5,191212.PST.SZ.1.5,201912,PORARM,65,F,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,6,191212.PST.SZ.1.6,201912,PORARM,73,F,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,6,191212.PST.SZ.1.6,201912,PORARM,75,M,MATURE,SMALL,NEW,,,,,
191212,PST,SZ,1,6,191212.PST.SZ.1.6,201912,PORARM,63,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,2,2,191212.PST.SZ.2.2,201912,PORARM,81,F,BERRIED,SMALL,NEW,,,,,
191212,PST,SZ,2,5,191212.PST.SZ.2.5,201912,PORARM,75,M,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,2,191212.PST.REF.1.2,201912,PORARM,82,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,2,191212.PST.REF.1.2,201912,PORARM,75,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,2,191212.PST.REF.1.2,201912,PORARM,71,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,5,191212.PST.REF.1.5,201912,PORARM,67,M,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,5,191212.PST.REF.1.5,201912,PORARM,82,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,6,191212.PST.REF.1.6,201912,PORARM,83,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,1,6,191212.PST.REF.1.6,201912,PORARM,85,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,2,1,191212.PST.REF.2.1,201912,PORARM,76,F,MATURE,SMALL,NEW,,,,,
191212,PST,REF,2,1,191212.PST.REF.2.1,201912,PORARM,78,F,BERRIED,SMALL,NEW,,,,,
191216,LMQ,,1,6,191216.LMQ.1.6,201912,PORARM,67,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.1.6.G1,,
191216,LMQ,,1,6,191216.LMQ.1.6,201912,PORARM,59,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.1.6.G2,,
191216,LMQ,,2,1,191216.LMQ.2.1,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,1,191216.LMQ.2.1,201912,PORARM,83,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,1,191216.LMQ.2.1,201912,PORARM,67,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,2,191216.LMQ.2.2,201912,PORARM,83,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,2,191216.LMQ.2.2,201912,PORARM,86,F,BERRIED,SMALL,BIDGOOD,,,191216.LMQ.2.2.F1,,
191216,LMQ,,2,2,191216.LMQ.2.2,201912,PORARM,90,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.2.2.G3,,
191216,LMQ,,2,3,191216.LMQ.2.3,201912,PORARM,77,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,3,191216.LMQ.2.3,201912,PORARM,72,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,4,191216.LMQ.2.4,201912,PORARM,71,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,4,191216.LMQ.2.4,201912,PORARM,77,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,4,191216.LMQ.2.4,201912,PORARM,83,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,5,191216.LMQ.2.5,201912,PORARM,75,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,2,6,191216.LMQ.2.6,201912,PORARM,85,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.2.6.G4,,
191216,LMQ,,3,3,191216.LMQ.3.3,201912,PORARM,82,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.3.3.G5,,
191216,LMQ,,3,4,191216.LMQ.3.4,201912,PORARM,67,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,3,5,191216.LMQ.3.5,201912,PORARM,75,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,3,6,191216.LMQ.3.6,201912,PORARM,78,F,BERRIED,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,2,191216.LMQ.4.2,201912,PORARM,72,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,2,191216.LMQ.4.2,201912,PORARM,73,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,2,191216.LMQ.4.2,201912,PORARM,55,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,3,191216.LMQ.4.3,201912,PORARM,30,F,IMMATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,3,191216.LMQ.4.3,201912,PORARM,35,M,IMMATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,3,191216.LMQ.4.3,201912,PORARM,65,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,4,191216.LMQ.4.4,201912,PORARM,72,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,4,191216.LMQ.4.4,201912,PORARM,71,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,4,191216.LMQ.4.4,201912,PORARM,65,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,5,191216.LMQ.4.5,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,4,6,191216.LMQ.4.6,201912,PORARM,80,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,5,1,191216.LMQ.5.1,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,5,1,191216.LMQ.5.1,201912,PORARM,86,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,5,2,191216.LMQ.5.2,201912,PORARM,76,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,5,3,191216.LMQ.5.3,201912,PORARM,76,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,5,3,191216.LMQ.5.3,201912,PORARM,87,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.5.3.G6,,
191216,LMQ,,5,3,191216.LMQ.5.3,201912,PORARM,91,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,5,4,191216.LMQ.5.4,201912,PORARM,92,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.5.4.G7,,
191216,LMQ,,5,4,191216.LMQ.5.4,201912,PORARM,74,F,BERRIED,SMALL,BIDGOOD,,,,,
191216,LMQ,,6,1,191216.LMQ.6.1,201912,PORARM,85,F,BERRIED,SMALL,BIDGOOD,,,191216.LMQ.6.1.F2,,
191216,LMQ,,6,1,191216.LMQ.6.1,201912,PORARM,87,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,6,2,191216.LMQ.6.2,201912,PORARM,78,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.6.2.G8,,
191216,LMQ,,6,3,191216.LMQ.6.3,201912,PORARM,73,F,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,6,6,191216.LMQ.6.6,201912,PORARM,78,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.6.6.G9,,
191216,LMQ,,6,6,191216.LMQ.6.6,201912,PORARM,85,F,MATURE,SMALL,BIDGOOD,,,191216.LMQ.6.6.G10,,
191216,LMQ,,7,1,191216.LMQ.7.1,201912,PORARM,47,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,7,1,191216.LMQ.7.1,201912,PORARM,59,F,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,7,3,191216.LMQ.7.3,201912,PORARM,80,M,MATURE,SMALL,BIDGOOD,,,,,
191216,LMQ,,7,5,191216.LMQ.7.5,201912,PORARM,77,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,1,2,191217.LMQ.1.2,201912,PORARM,63,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,1,6,191217.LMQ.1.6,201912,PORARM,76,F,BERRIED,SMALL,BIDGOOD,,,191217.LMQ.1.6.F3,,
191217,LMQ,,2,1,191217.LMQ.2.1,201912,PORARM,70,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,1,191217.LMQ.2.1,201912,PORARM,67,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,2,191217.LMQ.2.2,201912,PORARM,78,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,3,191217.LMQ.2.3,201912,PORARM,72,F,BERRIED,SMALL,BIDGOOD,,,191217.LMQ.2.3.F4,,
191217,LMQ,,2,3,191217.LMQ.2.3,201912,PORARM,68,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,4,191217.LMQ.2.4,201912,PORARM,61,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,4,191217.LMQ.2.4,201912,PORARM,67,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,4,191217.LMQ.2.4,201912,PORARM,42,M,IMMATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,4,191217.LMQ.2.4,201912,PORARM,73,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,5,191217.LMQ.2.5,201912,PORARM,32,M,IMMATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,2,6,191217.LMQ.2.6,201912,PORARM,80,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,3,1,191217.LMQ.3.1,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,3,2,191217.LMQ.3.2,201912,PORARM,64,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,3,3,191217.LMQ.3.3,201912,PORARM,79,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,3,4,191217.LMQ.3.4,201912,PORARM,70,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,3,4,191217.LMQ.3.4,201912,PORARM,77,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,3,6,191217.LMQ.3.6,201912,PORARM,76,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,4,1,191217.LMQ.4.1,201912,PORARM,69,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,4,4,191217.LMQ.4.4,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,4,4,191217.LMQ.4.4,201912,PORARM,80,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,4,5,191217.LMQ.4.5,201912,PORARM,82,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,5,1,191217.LMQ.5.1,201912,PORARM,73,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,5,1,191217.LMQ.5.1,201912,PORARM,76,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,5,2,191217.LMQ.5.2,201912,PORARM,82,F,MATURE,SMALL,BIDGOOD,,,191217.LMQ.5.2.F5,,
191217,LMQ,,5,2,191217.LMQ.5.2,201912,PORARM,81,F,BERRIED,SMALL,BIDGOOD,,,191217.LMQ.5.2.F6,,
191217,LMQ,,5,2,191217.LMQ.5.2,201912,PORARM,70,F,BERRIED,SMALL,BIDGOOD,,,,,
191217,LMQ,,5,3,191217.LMQ.5.3,201912,PORARM,84,M,MATURE,SMALL,BIDGOOD,,,191217.LMQ.5.3.F7,,
191217,LMQ,,5,3,191217.LMQ.5.3,201912,PORARM,70,F,BERRIED,SMALL,BIDGOOD,,,,,
191217,LMQ,,5,4,191217.LMQ.5.4,201912,PORARM,74,F,BERRIED,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,1,191217.LMQ.6.1,201912,PORARM,80,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,1,191217.LMQ.6.1,201912,PORARM,83,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,1,191217.LMQ.6.1,201912,PORARM,72,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,2,191217.LMQ.6.2,201912,PORARM,72,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,2,191217.LMQ.6.2,201912,PORARM,81,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,3,191217.LMQ.6.3,201912,PORARM,83,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,3,191217.LMQ.6.3,201912,PORARM,88,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,4,191217.LMQ.6.4,201912,PORARM,85,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,4,191217.LMQ.6.4,201912,PORARM,83,F,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,6,6,191217.LMQ.6.6,201912,PORARM,89,F,BERRIED,SMALL,BIDGOOD,,,191217.LMQ.6.6.F8,,
191217,LMQ,,7,1,191217.LMQ.7.1,201912,PORARM,91,M,MATURE,SMALL,BIDGOOD,,,,,
191217,LMQ,,7,2,191217.LMQ.7.2,201912,PORARM,77,F,BERRIED,SMALL,BIDGOOD,,,191217.LMQ.7.2.F9,,
191217,LMQ,,7,5,191217.LMQ.7.5,201912,PORARM,92,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,1,2,191218.PST.1.2,201912,PORARM,78,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,1,5,191218.PST.1.5,201912,PORARM,33,M,IMMATURE,SMALL,BIDGOOD,,,,,
191218,PST,,1,6,191218.PST.1.6,201912,PORARM,75,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,1,6,191218.PST.1.6,201912,PORARM,86,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,1,6,191218.PST.1.6,201912,PORARM,76,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,2,1,191218.PST.2.1,201912,PORARM,53,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,2,2,191218.PST.2.2,201912,PORARM,62,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,2,2,191218.PST.2.2,201912,PORARM,72,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,2,3,191218.PST.2.3,201912,PORARM,72,M,MATURE,SMALL,BIDGOOD,,,,,
191218,PST,,2,3,191218.PST.2.3,201912,PORARM,68,M,MATURE,SMALL,BIDGOOD,,,,,
